Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id;top_n_similarities
236.0;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crop Year 2013-14 in Tonnes;Cowpea,Production of Pulses In Tonnes, Production of Important Crop Year 2013-14 in Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
237.0;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crop Year 2013-14 in Tonnes;Bengal Gram,Production of Pulses In Tonnes, Production of Important Crop Year 2013-14 in Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
238.0;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crop Year 2013-14 in Tonnes;Other Pulses,Production of Pulses In Tonnes, Production of Important Crop Year 2013-14 in Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
239.0;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crop Year 2013-14 in Tonnes;Total Pulses,Production of Pulses In Tonnes, Production of Important Crop Year 2013-14 in Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
241.0;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2013-14 in Tonnes;Ground Nut,Production of Oil Seeds in tonnes, Production of Important Oil Seeds Year 2013-14 in Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
242.0;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2013-14 in Tonnes;Sun Flower,Production of Oil Seeds in tonnes, Production of Important Oil Seeds Year 2013-14 in Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
243.0;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2013-14 in Tonnes;Safflower,Production of Oil Seeds in tonnes, Production of Important Oil Seeds Year 2013-14 in Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
244.0;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2013-14 in Tonnes;Castor,Production of Oil Seeds in tonnes, Production of Important Oil Seeds Year 2013-14 in Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
245.0;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2013-14 in Tonnes;Sesamum,Production of Oil Seeds in tonnes, Production of Important Oil Seeds Year 2013-14 in Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
246.0;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2013-14 in Tonnes;Linseed,Production of Oil Seeds in tonnes, Production of Important Oil Seeds Year 2013-14 in Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
247.0;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2013-14 in Tonnes;Soya bean,Production of Oil Seeds in tonnes, Production of Important Oil Seeds Year 2013-14 in Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
248.0;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2013-14 in Tonnes;Niger seed,Production of Oil Seeds in tonnes, Production of Important Oil Seeds Year 2013-14 in Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
249.0;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2013-14 in Tonnes;Total oil Seeds,Production of Oil Seeds in tonnes, Production of Important Oil Seeds Year 2013-14 in Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
250.0;4;Agriculture, Horticulture and Sericulture;4.8;Production of commercial crops in Tonnes Year 2013-14;Cotton, Production of commercial crops in Tonnes Year 2013-14, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
251.0;4;Agriculture, Horticulture and Sericulture;4.8;Production of commercial crops in Tonnes Year 2013-14;Sugarcane, Production of commercial crops in Tonnes Year 2013-14, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
252.0;4;Agriculture, Horticulture and Sericulture;4.8;Production of commercial crops in Tonnes Year 2013-14;Tobacco, Production of commercial crops in Tonnes Year 2013-14, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
253.0;4;Agriculture, Horticulture and Sericulture;4.9;Year 2013-14 Production of Plantation crops In Tonnes;Coconut Thousand nuts, Year 2013-14 Production of Plantation crops In Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
254.0;4;Agriculture, Horticulture and Sericulture;4.9;Year 2013-14 Production of Plantation crops In Tonnes;Arecanut Processed, Year 2013-14 Production of Plantation crops In Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
255.0;4;Agriculture, Horticulture and Sericulture;4.9;Year 2013-14 Production of Plantation crops In Tonnes;Cardamom, Year 2013-14 Production of Plantation crops In Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
256.0;4;Agriculture, Horticulture and Sericulture;4.9;Year 2013-14 Production of Plantation crops In Tonnes;Pepper, Year 2013-14 Production of Plantation crops In Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
257.0;4;Agriculture, Horticulture and Sericulture;4.9;Year 2013-14 Production of Plantation crops In Tonnes;Cashewnut Processed, Year 2013-14 Production of Plantation crops In Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
258.0;4;Agriculture, Horticulture and Sericulture;4.9;Year 2013-14 Production of Plantation crops In Tonnes;Cocoa in M.Tonnes, Year 2013-14 Production of Plantation crops In Tonnes, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
259.0;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15;Banana, Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
260.0;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15;Mango, Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
261.0;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15;Lemon, Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
262.0;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15;Pine Apple, Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
263.0;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15;Guava, Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
264.0;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15;Grapes, Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
265.0;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15;Sapota, Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
266.0;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15;Poma- granate, Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
267.0;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15;Papaya, Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
268.0;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2014-15;Potato, Production of Important Vegetable Crops in.Tons Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
269.0;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2014-15;Tomato, Production of Important Vegetable Crops in.Tons Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
270.0;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2014-15;Brinjal, Production of Important Vegetable Crops in.Tons Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
271.0;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2014-15;Beans, Production of Important Vegetable Crops in.Tons Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
272.0;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2014-15;Cluster Beans, Production of Important Vegetable Crops in.Tons Year 2014-15, Agriculture, Horticulture and Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
