Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;Targets;top_n_goal_id;top_n_target_id
364;4;Agriculture, Horticulture & Sericulture;4.2;Gross and Net area Irrigated under different Sources 2018- 19;Gross Net Area Irrigated,Tube wells,Gross Net Area Irrigated Hectares, Gross and Net area Irrigated under different Sources 2018- 19, Agriculture, Horticulture & Sericulture;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
1403;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Borewells drilled in 2019-20,Bore Wells drilled, Drinking Water Supply Facilities on 31-03-2020, Rural Development and Panchayat Raj;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
1404;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Total Borewells on 31-3-2020,Bore Wells drilled, Drinking Water Supply Facilities on 31-03-2020, Rural Development and Panchayat Raj;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
1424;15;Housing;15.3;Households by Source Of Drinking Water per 2011 Census in Percentage;Well,Source of Drinking Wate, Households by Source Of Drinking Water per 2011 Census in Percentage, Housing;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
1489;16;Energy;16.2;Sectorwise number of Electricity Consumers on 31-03-2020;Ht,Commercial Consumption, Sectorwise number of Electricity Consumers on 31-03-2020, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
1490;16;Energy;16.2;Sectorwise number of Electricity Consumers on 31-03-2020;Lt,Commercial Consumption, Sectorwise number of Electricity Consumers on 31-03-2020, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
67;1;General Information;1.10;District Income and Per Capita Income;At Current Prices 2017-18,Per capita Income In Rs., District Income and Per Capita Income, General Information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
68;1;General Information;1.10;District Income and Per Capita Income;At constant Prices 2017-18,Per capita Income In Rs., District Income and Per Capita Income, General Information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
69;1;General Information;1.10;District Income and Per Capita Income;Rank, District Income and Per Capita Income, General Information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
1518;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Ht,Income from Electricity consumption Rs. in Lakhs,Consumption In Million Units, Sectorwise Electricity Consumption 2019-20, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
1519;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Lt,Income from Electricity consumption Rs. in Lakhs,Consumption In Million Units, Sectorwise Electricity Consumption 2019-20, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
1503;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Ht,Industrial,Consumption In Million Units, Sectorwise Electricity Consumption 2019-20, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
1504;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Lt,Industrial,Consumption In Million Units, Sectorwise Electricity Consumption 2019-20, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
1505;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Ht,Commercial Consumption,Consumption In Million Units, Sectorwise Electricity Consumption 2019-20, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
1506;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Lt,Commercial Consumption,Consumption In Million Units, Sectorwise Electricity Consumption 2019-20, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
1507;16;Energy;16.3;Sectorwise Electricity Consumption 2019-20;Ht,I.p. Sets,Consumption In Million Units, Sectorwise Electricity Consumption 2019-20, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1
