Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
loss";14
126;2;Area and Population;2.6;Scheduled Caste Population and Decadal Change;Total,Rural,Scheduled Caste Population 2011;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
129;2;Area and Population;2.6;Scheduled Caste Population and Decadal Change;Total,Urban,Scheduled Caste Population 2011;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
130;2;Area and Population;2.6;Scheduled Caste Population and Decadal Change;Total,Scheduled Caste Population 2011;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
142;2;Area and Population;2.8;Scheduled Tribe Population and Decadal Change;Total,Rural,Scheduled Tribe Population 2011;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
145;2;Area and Population;2.8;Scheduled Tribe Population and Decadal Change;Total,Urban,Scheduled Tribe Population 2011;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
146;2;Area and Population;2.8;Scheduled Tribe Population and Decadal Change;Total,Scheduled Tribe Population 2011;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
1431;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Total No.of households;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
1432;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Fire Wood;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
1433;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Kerosene;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
1434;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Lpg Png;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
1435;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Electricity;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
1436;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Bio-gas;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
1437;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;Others;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
1438;15;Housing;15.4;Households by Type of Fuel used for Cooking per 2011 Census in Percentage;No Cooking;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
24;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Urban,Ration shops;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
25;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Rural,Ration shops;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
26;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Total,Ration shops;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
27;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Urban,Anthyodaya,Ration card holders;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
28;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Rural,Anthyodaya,Ration card holders;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
29;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Total,Anthyodaya,Ration card holders;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
30;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Urban,Priority;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
31;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Rural,Priority;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
32;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Total,Priority;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
33;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Urban,Non Priority;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";14
1011;9;Transport and Communication;9.3;Length of Rural Roads and Number of Habitations having access to All Weather Roads on 31-03-2020 Cumulative;Pucca Road,Panchayat Roads,Length of Rural Roads In Kms.;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1012;9;Transport and Communication;9.3;Length of Rural Roads and Number of Habitations having access to All Weather Roads on 31-03-2020 Cumulative;Water Bound Macadam Road,Panchayat Roads,Length of Rural Roads In Kms.;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1013;9;Transport and Communication;9.3;Length of Rural Roads and Number of Habitations having access to All Weather Roads on 31-03-2020 Cumulative;Kaccha Road,Panchayat Roads,Length of Rural Roads In Kms.;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1014;9;Transport and Communication;9.3;Length of Rural Roads and Number of Habitations having access to All Weather Roads on 31-03-2020 Cumulative;Total Road,Panchayat Roads,Length of Rural Roads In Kms.;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1015;9;Transport and Communication;9.3;Length of Rural Roads and Number of Habitations having access to All Weather Roads on 31-03-2020 Cumulative;Total No.of Habitations,No.of Habitations access to all weather roads;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1016;9;Transport and Communication;9.3;Length of Rural Roads and Number of Habitations having access to All Weather Roads on 31-03-2020 Cumulative;No.of Habitations access to all weather roads;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1017;9;Transport and Communication;9.3;Length of Rural Roads and Number of Habitations having access to All Weather Roads on 31-03-2020 Cumulative;% of Habitations access to all weather roads,No.of Habitations access to all weather roads;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1341;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. Of Stree Shakti Self Help Groups;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1342;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;% of Self help groups to state total;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1343;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of Sc Women,Self Help Group Members;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1344;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of St Women,Self Help Group Members;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1345;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of other Women,Self Help Group Members;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1346;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;Total No. of member,Self Help Group Members;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1347;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Total of Accumulated savings Rs. In Crores;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1348;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;No. of SHGs availed Loan from Banks,Self Help Groups;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1349;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Total Loan availed from Banks Rs. In Crores,Self Help Groups;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1350;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Revolving Funds received from Govt Rs. In Crores,Self Help Groups;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1351;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Current Year,No. Of beneficiaries under Bhagyalakshmi Scheme;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1352;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Cumulative,No. Of beneficiaries under Bhagyalakshmi Scheme;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1353;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;% of Bhagyalakshmi scheme beneficiaries to state total;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1354;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Current Year,No. Of Lic Bonds distributed;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1355;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Cumulative,No. Of Lic Bonds distributed;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1356;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;Own Building,Anganawadi Centres;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1357;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;School Building,Anganawadi Centres;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1358;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;Other,Anganawadi Centres;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1359;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;Total,Anganawadi Centres;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1360;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;% of Anganawadis having Own Buildings,Anganawadi Centres;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1361;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;0-3 Years,No. of Beneficiaries under Supplementary Nutrition Programme;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1362;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;3-6 Years,No. of Beneficiaries under Supplementary Nutrition Programme;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1363;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;Pregnant Women,No. of Beneficiaries under Supplementary Nutrition Programme;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1364;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;Lactating Women,No. of Beneficiaries under Supplementary Nutrition Programme;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1365;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;Adolescent Girls,No. of Beneficiaries under Supplementary Nutrition Programme;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1366;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;Total,No. of Beneficiaries under Supplementary Nutrition Programme;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1367;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;No. of Anganawadi Teachers;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1368;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;No. of Anganawadi Workers / Assistants;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1369;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Total No. of Children in Anganwadi,Malnourished Children;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1370;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Normal Children,Malnourished Children;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1371;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Moderately Malnourished,Malnourished Children;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1372;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Severely Malnourished,Malnourished Children;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1373;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Nos,Creches;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1374;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Children,Creches;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1375;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Destitute Children Protected;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1376;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Ddu-gky,Nrlm National Rural Livelihood Mission;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1377;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Cif Community Investment Fund to groups,Nrlm National Rural Livelihood Mission;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1378;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Employment through skill training placement Estp,Employment through Skill Training Placement Estp;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1379;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Persons Skilled,Self Employment Programme,Employment through Skill Training Placement Estp;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1380;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Groups Skilled,Self Employment Programme,Employment through Skill Training Placement Estp;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1381;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Chief Minister Kaushalya Karnataka Yojane Cmkky,Ksdc Karnataka Skill Development Corporation;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1382;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Women Groups,Ksdc Karnataka Skill Development Corporation;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1383;14;Rural Development and Panchayat Raj;14.2;Swachh Bharat Mission Rural;2019-20 Constructed during 2019-20,Individual Household Toilets;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1384;14;Rural Development and Panchayat Raj;14.2;Swachh Bharat Mission Rural;Constructed on 31-03-2020 Cumulative,Individual Household Toilets;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1385;14;Rural Development and Panchayat Raj;14.2;Swachh Bharat Mission Rural;Constructed during 2019-20,Community Toilets;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1386;14;Rural Development and Panchayat Raj;14.2;Swachh Bharat Mission Rural;Constructed on 31-03-2020 Cumulative,Community Toilets;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1387;14;Rural Development and Panchayat Raj;14.2;Swachh Bharat Mission Rural;Constructed during 2019-20,Solid and Liquid Waste Disposal;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1388;14;Rural Development and Panchayat Raj;14.2;Swachh Bharat Mission Rural;Constructed on 31-03-2020 Cumulative,Solid and Liquid Waste Disposal;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1389;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;No. of Registered and Distributed Job Cards;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1390;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;No. of Householdsdemanded Employment;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1391;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Number of Households Provided employement;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1392;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Male,Man days Generated In Lakhs;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1393;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Female,Man days Generated In Lakhs;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1394;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Total,Man days Generated In Lakhs;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1395;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Number of Households Completed 100 days of employment;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1396;14;Rural Development and Panchayat Raj;14.4;Habitations Having drinking water facility on 31-3-2020;Total Number of Habitations;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1397;14;Rural Development and Panchayat Raj;14.4;Habitations Having drinking water facility on 31-3-2020;>0 - <25%,No. of Habitations having drinking water facilities;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1398;14;Rural Development and Panchayat Raj;14.4;Habitations Having drinking water facility on 31-3-2020;>25 - <50%,No. of Habitations having drinking water facilities;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1399;14;Rural Development and Panchayat Raj;14.4;Habitations Having drinking water facility on 31-3-2020;>50 - <75%,No. of Habitations having drinking water facilities;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1400;14;Rural Development and Panchayat Raj;14.4;Habitations Having drinking water facility on 31-3-2020;>75 - <100%,No. of Habitations having drinking water facilities;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1401;14;Rural Development and Panchayat Raj;14.4;Habitations Having drinking water facility on 31-3-2020;>100%,No. of Habitations having drinking water facilities;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1402;14;Rural Development and Panchayat Raj;14.4;Habitations Having drinking water facility on 31-3-2020;% of habitations having more than 50 Lpcd;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1403;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Borewells drilled in 2019-20,Bore Wells drilled;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1404;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Total Borewells on 31-3-2020,Bore Wells drilled;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1405;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Schemes of 2019-20,Piped Water Supply Schemes;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1406;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Total Pwss,Piped Water Supply Schemes;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1407;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Schemes Commissioned during 2019-20,Mini Water Supply Schemes;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1408;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Total Mwss,Mini Water Supply Schemes;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
961;8;Co-Operation and Agricultural Marketing;8.3;Credit Co-operative Societies on 31-03-2020 In Cumulative Numbers;Society,Agricultural;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
962;8;Co-Operation and Agricultural Marketing;8.3;Credit Co-operative Societies on 31-03-2020 In Cumulative Numbers;Members,Agricultural;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
963;8;Co-Operation and Agricultural Marketing;8.3;Credit Co-operative Societies on 31-03-2020 In Cumulative Numbers;Society,Non-Agricultural;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
964;8;Co-Operation and Agricultural Marketing;8.3;Credit Co-operative Societies on 31-03-2020 In Cumulative Numbers;Members,Non-Agricultural;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
965;8;Co-Operation and Agricultural Marketing;8.3;Credit Co-operative Societies on 31-03-2020 In Cumulative Numbers;Society,Total;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
966;8;Co-Operation and Agricultural Marketing;8.3;Credit Co-operative Societies on 31-03-2020 In Cumulative Numbers;Members,Total;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
3;1;General Information;1.1;Taluks Hoblies Grama Panchayath Village Accountant Circles on 31-3-2020;Taluks;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
4;1;General Information;1.1;Taluks Hoblies Grama Panchayath Village Accountant Circles on 31-3-2020;Hoblies;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1046;10;Education;10.4;No.of Higher Primary Schools From 6th To 8th and Students 2019-20;No.of Schools;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1047;10;Education;10.4;No.of Higher Primary Schools From 6th To 8th and Students 2019-20;Boys,Total Enrolment;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1048;10;Education;10.4;No.of Higher Primary Schools From 6th To 8th and Students 2019-20;Girls,Total Enrolment;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1049;10;Education;10.4;No.of Higher Primary Schools From 6th To 8th and Students 2019-20;Total,Total Enrolment;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1057;10;Education;10.6;No.of Lower and Upper Primary School Teachers and Student Teacher Ratio 2019-20;Total,No.of Primary School Teachersal;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1055;10;Education;10.6;No.of Lower and Upper Primary School Teachers and Student Teacher Ratio 2019-20;Male,No.of Primary School Teachersal;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1056;10;Education;10.6;No.of Lower and Upper Primary School Teachers and Student Teacher Ratio 2019-20;Female,No.of Primary School Teachersal;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
1111;10;Education;10.13;No.of Medical Colleges and Students 2019-20;No.of Colleges,Ayush colleges Government;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
